index,t,bytes,mean_luma,std_luma,max_luma,lit_px,lit_frac,coverage_px,coverage_frac,luma_mass,adj_mean_delta,adj_max_delta,dhash,ahash,sha256
40,0.0667779632721202,34282,6.238315582275391,10.977173805236816,254.0,24348,0.022544444444444443,8038,0.007442592592592593,2352.926025390625,0.02325925976037979,106.0,18279316122792136,9063421450300,8bad268817b702e6ca60d18750d4ea830c33ba8aab0919426632e84af0cc9f99
41,0.06844741235392321,34431,6.247236251831055,11.00846004486084,254.0,24445,0.02263425925925926,8190,0.007583333333333333,2360.68701171875,0.022544443607330322,93.0,18279316122792136,9063421450300,5df9a2c58c681040cbd5e4d6a6ad1649f0cf0105d1945e6f64ef0714a82bce65
42,0.07011686143572621,34576,6.258042812347412,11.04861831665039,254.0,24612,0.02278888888888889,8333,0.007715740740740741,2370.56103515625,0.02533981390297413,122.0,18279316122792136,9063421450300,6762ee830953b5434f24aa2ca79cbe9a88421ed58d16ee877dcef88d920b2f81
43,0.07178631051752922,34713,6.26839542388916,11.08569622039795,254.0,24710,0.022879629629629628,8545,0.007912037037037037,2379.5810546875,0.024015741422772408,105.0,18279316122792136,9063421450300,045235c48f495a78f115ce15f1bb2dde278a941e82a705ea51380e95cbbc7a02
44,0.07345575959933222,34815,6.277702808380127,11.118484497070312,254.0,24829,0.022989814814814814,8698,0.008053703703703704,2387.868896484375,0.024877777323126793,106.0,18279316122792136,9063421450300,5d713c39536012db7d3c200fdd1e4d664a9922cef008f4b3d3d42ecda6c69048
45,0.07512520868113523,34900,6.2869720458984375,11.146480560302734,254.0,24966,0.023116666666666667,8858,0.008201851851851853,2396.205078125,0.027295369654893875,111.0,18279316122792136,9063421581372,9cebeb09bcdeda467cce9ff4364dc88c78d2b1effc16605cbf4814e63b75eb02
46,0.07679465776293823,34937,6.295237064361572,11.17677116394043,254.0,25094,0.023235185185185185,9005,0.008337962962962964,2403.535888671875,0.02336851879954338,54.0,18279316122792136,9063421581372,358cb5f9e7dbaa98057d78419978b2fc12adfd9f8f5d79381705ffa15192c46d
47,0.07846410684474124,35013,6.302818298339844,11.208600044250488,254.0,25186,0.02332037037037037,9094,0.00842037037037037,2410.56201171875,0.02239999920129776,73.0,18279316122792136,9063421581372,b02c773c34e3826bb33c5570e07a898beadfc8c0877efbff9d3873a225307211
48,0.08013355592654424,35076,6.309803009033203,11.238730430603027,254.0,25256,0.023385185185185186,9197,0.00851574074074074,2417.287109375,0.02194351889193058,93.0,18279316122792136,9063421581372,a9aebb8df53189f09749309a9b928e2469af681a40a71feef11ea6593ee15c4e
49,0.08180300500834725,35157,6.317431449890137,11.264663696289062,254.0,25394,0.023512962962962965,9332,0.00864074074074074,2423.967041015625,0.024008333683013916,99.0,18279316122792136,9063421581372,e44fc53d5652bf33db3ca349b2dac243a72b049760ecbc74f93a002fa91760dd
50,0.08347245409015025,35282,6.327687740325928,11.297786712646484,254.0,25509,0.023619444444444443,9506,0.008801851851851852,2433.1650390625,0.02472870424389839,106.0,18279316122792136,9063421581372,fcf99f795e4ca4a4d61b7dca3f9a7e443fffbbe936670f180d5bf3642a905e1b
51,0.08514190317195326,35428,6.3381757736206055,11.331339836120605,254.0,25645,0.02374537037037037,9651,0.008936111111111112,2442.3779296875,0.024886110797524452,123.0,18279316122792136,9063421581372,2ac82ff62a1ebccb9cdeb20a735a0dfd634f0e0aabf27351c3a0afac62c3a53c
52,0.08681135225375626,35637,6.347405433654785,11.360892295837402,254.0,25749,0.023841666666666667,9800,0.009074074074074075,2450.180908203125,0.02488333359360695,95.0,18279316122792136,9063421581372,9f5c9873cd89f90244c8e14e98f906eceaeebc6619f7d6d2f8068e2eb1c41186
53,0.08848080133555926,35883,6.36129903793335,11.394455909729004,254.0,25969,0.02404537037037037,10071,0.009325,2461.555908203125,0.030400926247239113,112.0,18279316122792136,9063421581372,0af666ab9b3389ab816fed45a661dacb813cb956cf464ae4571117850b8dd86a
54,0.09015025041736227,36034,6.374880790710449,11.431529998779297,254.0,26187,0.024247222222222222,10306,0.009542592592592592,2473.43798828125,0.03041481412947178,103.0,18279316122793160,9063421581372,ded764b6f4400e413c6f41aa68c0c2beebfeaba16d1abb595734d1bfb5df5b94
55,0.09181969949916527,36170,6.382168292999268,11.455329895019531,254.0,26273,0.024326851851851853,10404,0.009633333333333334,2479.757080078125,0.022950926795601845,100.0,18279316122793160,9063421581372,7089d6e041898e82c5b00daad8afe779f7bf7c2db7861b7c1c7605dab30f5a0d
56,0.09348914858096828,36281,6.389007568359375,11.476393699645996,254.0,26357,0.02440462962962963,10534,0.009753703703703704,2485.471923828125,0.02567407488822937,107.0,18279316122793160,9063421581372,e111ce17b55ffa8176f7bfd90bc907326397cda94c0a198e49affbbaa33fa528
57,0.09515859766277128,36453,6.3970489501953125,11.499307632446289,254.0,26467,0.02450648148148148,10680,0.009888888888888888,2492.197998046875,0.02499166689813137,111.0,18279316122793160,9063421581372,3036b3d537d55789cc524b3fafa5d5ebb2ca09027d9ca714ecbd9118a9802ee3
58,0.09682804674457429,36617,6.4093122482299805,11.538269996643066,254.0,26636,0.024662962962962963,10851,0.010047222222222223,2503.06689453125,0.028275925666093826,107.0,18279316122793160,9063421581372,19ede92305d40149fd2c4982ff8808a798ca905505907feffef0f44b4992af92
59,0.09849749582637729,36741,6.417853832244873,11.567891120910645,254.0,26720,0.02474074074074074,10993,0.010178703703703704,2510.625,0.023713888600468636,106.0,18279316122793160,9063421581372,5657cfcc85eeabcfb3a11aa423f000c47cf7d35cd3779e2b92a554b473ca859d
60,0.1001669449081803,36835,6.426058292388916,11.597827911376953,254.0,26819,0.024832407407407407,11097,0.010275,2518.2060546875,0.023099074140191078,119.0,18279316122793160,9063421581372,7cc5046fa5d285212c9aea9aff79b5e15b51fd2e13f83906003a7e92c643c8b1
61,0.1018363939899833,36891,6.4324140548706055,11.619168281555176,254.0,26894,0.024901851851851852,11184,0.010355555555555555,2523.720947265625,0.026514815166592598,129.0,18279316122793160,9063421581372,391414d3ab53a214440e85e1eaeb9506f0d74f9854eb44064b36c760954a3e17
62,0.10350584307178631,36961,6.437063694000244,11.639525413513184,254.0,26930,0.024935185185185185,11248,0.010414814814814814,2527.866943359375,0.024162963032722473,74.0,18279316122793160,9063421581372,a1c3e740071ff2f6c8a3cb33360f28adc7e802c9eac7820c14bb7e8662b0557e
63,0.10517529215358931,36996,6.440814018249512,11.653482437133789,254.0,26938,0.024942592592592593,11359,0.010517592592592592,2530.718017578125,0.027498148381710052,95.0,18279316122793160,9063421581372,4bd8c6e951fdfbcb5eafeaf1e01008e40f591f7a811c0e5140bdfca18c846e12
64,0.10684474123539232,37065,6.44667387008667,11.671571731567383,254.0,27036,0.025033333333333335,11448,0.0106,2536.033935546875,0.025558333843946457,126.0,18279316122793160,9063421581372,968432169d6b6b28c3beec9cc60943eaaa4e1a94976eef28d721925c3c97da91
65,0.10851419031719532,37127,6.450714111328125,11.685619354248047,254.0,27064,0.02505925925925926,11541,0.010686111111111112,2539.576904296875,0.027013888582587242,135.0,18279316122793160,9063421581372,d8bc9dea6a60443ef288cd02d29bf83612719b4255b3097dcef090fe55b985a7
66,0.11018363939899833,37191,6.453781604766846,11.70113754272461,254.0,27091,0.025084259259259258,11531,0.010676851851851852,2542.637939453125,0.024271296337246895,135.0,18279316122793160,9063421582396,44d929ae4fa0d710636e2938326217dee82698c2e33c8d6d63f66cc057f00042
67,0.11185308848080133,37198,6.45567512512207,11.713242530822754,254.0,27094,0.025087037037037036,11515,0.010662037037037038,2544.569091796875,0.024606481194496155,104.0,18279316122793160,9063421582396,bf6609f85ad70c1d9f17c673fd7a3231f908f380ed524480cc0427a7863b0d1f
68,0.11352253756260434,37237,6.459927558898926,11.733193397521973,254.0,27118,0.025109259259259258,11568,0.01071111111111111,2548.589111328125,0.021069444715976715,66.0,18279316122793160,9063421582396,a7275a54c7603909edeb02e64d82c98589aa1aed6abbd77eecea4548ff5f4c43
69,0.11519198664440734,37261,6.462825775146484,11.744987487792969,254.0,27173,0.025160185185185185,11572,0.010714814814814814,2551.43896484375,0.023205555975437164,108.0,18279316122793160,9063421582396,ff3e32740850e25285f418a471c73f103a697b4872cad9d55411b28fce46471e
70,0.11686143572621036,37265,6.464942455291748,11.754305839538574,254.0,27193,0.025178703703703703,11611,0.010750925925925926,2553.381103515625,0.026133334264159203,97.0,18279316122793160,9063421582396,5183eea1df813b3da43becca96a6ef6542ad8ba6b8e565dc3e48ffa8f5ca048a
71,0.11853088480801335,37322,6.469225883483887,11.76301383972168,254.0,27274,0.025253703703703705,11706,0.01083888888888889,2557.071044921875,0.032972224056720734,138.0,18279316122793160,9063421582396,15e453be15b60bca90af1a54822a1334466ba3ba61248fc9a79e8342be2e6fd5
72,0.12020033388981637,37392,6.4738287925720215,11.782597541809082,254.0,27306,0.025283333333333335,11764,0.010892592592592593,2561.087890625,0.025378704071044922,84.0,18279316122793160,9063421582396,5d055d162fc6cf9f2dfd5145f4d90a2344b58ed5bdc0cd992e077a3de5e565eb
73,0.12186978297161936,37448,6.4808526039123535,11.806774139404297,254.0,27401,0.025371296296296295,11875,0.01099537037037037,2567.571044921875,0.02607037127017975,92.0,18279316122793160,9063421582396,454cb8aa8e6e5e5e552d8a62f4fbf352129d18235595c0d5c9db7908657b147a
74,0.12353923205342238,37514,6.484899997711182,11.822190284729004,254.0,27459,0.025425,11948,0.011062962962962964,2571.264892578125,0.027004629373550415,146.0,18279316122793160,9063421582396,48a50606616141f08c1fc6b4f1203b2463f5cad9811ca8075645ee52fad466b5
75,0.12520868113522537,37582,6.491797924041748,11.845362663269043,254.0,27536,0.025496296296296295,12069,0.011175,2577.330078125,0.030320370569825172,123.0,18279316122793160,9063421582396,cdb122605709d0efb8755e8ebdd0642b713f89bd3b4f5ea7f0bdba742e810bb4
76,0.12687813021702837,37648,6.498370170593262,11.868026733398438,254.0,27596,0.025551851851851853,12166,0.011264814814814814,2583.1650390625,0.028931481763720512,113.0,18279316122268872,9063421582908,d07f52de979702dc0f4732f7b45ac34ee9d96093f5f81b84bbee49d598828a35
77,0.1285475792988314,37916,6.512825012207031,11.905373573303223,254.0,27790,0.02573148148148148,12480,0.011555555555555555,2594.868896484375,0.038115739822387695,132.0,18279316122268872,9063421582908,91894e540fcec5f1be0c55771c5063f7eb6d74c9575fb46d684954bafb3827a5
78,0.1302170283806344,38060,6.521934986114502,11.929092407226562,254.0,27886,0.025820370370370372,12643,0.011706481481481481,2602.324951171875,0.031558334827423096,126.0,18279316122268872,9063421582908,97e19d25d942989d098189c0a1469f2292176d6483b373e472d5f6e50c52aa05
79,0.1318864774624374,38269,6.540580749511719,11.980695724487305,254.0,28170,0.026083333333333333,12946,0.011987037037037037,2618.907958984375,0.037486109882593155,120.0,18279316122268872,9063421582908,243db2d1d4b8d1fdc8a690512c22326ee1c55bf2b7baf14de37bf36aaf332f05
80,0.1335559265442404,38320,6.547511100769043,12.00528621673584,254.0,28281,0.02618611111111111,13048,0.012081481481481481,2625.172119140625,0.023621296510100365,87.0,18279316122268872,9063421582908,67da46763589b39aa01671080819757efa36f1ae4fc5d4c361517169c5d126ba
81,0.1352253756260434,38598,6.56588077545166,12.053604125976562,254.0,28533,0.026419444444444443,13372,0.012381481481481481,2641.010986328125,0.03535648062825203,118.0,18279316122268872,9063421582908,d5408bc3c3c97c5ae7ddafd4a4d19e9bba9731dcae7ff774608908d95e10372c
82,0.13689482470784642,38740,6.578703880310059,12.08590316772461,254.0,28734,0.026605555555555556,13634,0.012624074074074074,2652.052001953125,0.030262036249041557,104.0,18279316122268872,9063421582908,5aec9bfb6e4868da02f6cf8bcfead4f4cda7bd6d5bd5383d5f1557633ad36373
83,0.13856427378964942,38963,6.591931343078613,12.12069034576416,254.0,28948,0.026803703703703705,13865,0.012837962962962962,2663.87109375,0.029535185545682907,101.0,18279316122268872,9063421582908,018b618dab9021a1e7cbcece4f5a4de64fa147f260176b23c2a8db36590afab6
84,0.14023372287145242,39114,6.601519584655762,12.147323608398438,254.0,29083,0.026928703703703705,14042,0.013001851851851851,2672.804931640625,0.023589814081788063,105.0,18279316122268872,9063421582908,dc0d14caba7de71e11bfaba605f8474b3724eb673dd368fd4dcd9c8af4737b14
85,0.1419031719532554,39160,6.611358165740967,12.178394317626953,254.0,29236,0.02707037037037037,14174,0.013124074074074074,2682.138916015625,0.02478148229420185,120.0,18279316122268872,9063421582908,308ba07733aabbd5800e4bf7b710d80f1e3b96cd2e41af469cd1b49c07a3f91a
86,0.14357262103505844,39240,6.615652084350586,12.19325065612793,254.0,29288,0.027118518518518517,14269,0.013212037037037038,2686.118896484375,0.019276851788163185,112.0,18279316122268872,9063421582908,6cbe0671231b18211383ec13b6994c262ab2952e961b65265429e7505735b133
87,0.14524207011686144,39352,6.619282245635986,12.201773643493652,254.0,29360,0.027185185185185184,14375,0.013310185185185185,2689.408935546875,0.018582407385110855,81.0,18279316122268872,9063421582908,7ce4bb4f863679863e19c992d3ce6661caf9739d24e8d4f43881b11ff1d882ef
88,0.14691151919866444,39477,6.624615669250488,12.212855339050293,254.0,29465,0.027282407407407408,14512,0.013437037037037037,2694.44091796875,0.019090740010142326,81.0,18279316122268872,9063421582908,284436d2fedfce106014dd520c1e8904ff452befaf7cc76f056d9603099d73e6
89,0.14858096828046743,39577,6.630201816558838,12.224613189697266,254.0,29577,0.02738611111111111,14663,0.013576851851851852,2700.011962890625,0.021549073979258537,101.0,18279316122268872,9063421582908,3640aa36a9146d3cb712722d5ed78f5c7c48cffee344f1e0e780c38019d01964
90,0.15025041736227046,39772,6.637162208557129,12.240592956542969,254.0,29743,0.027539814814814816,14890,0.013787037037037037,2707.260009765625,0.025123147293925285,94.0,18279316122268872,9063422631484,7e1311ba3208ff1b0dddb8f4f93aeb1b96796db0ad6c96fe0d0c432e2979e513
91,0.15191986644407346,39934,6.6443705558776855,12.262001991271973,254.0,29889,0.027675,15058,0.013942592592592593,2714.819091796875,0.025536110624670982,106.0,18279316122268872,9063423155772,3c1e6e0f289fed2ab00de0957a7a8e82af66a30771e75fea11968ebb5983a983
92,0.15358931552587646,39987,6.648642539978027,12.276825904846191,254.0,29941,0.02772314814814815,15181,0.014056481481481482,2719.04296875,0.02407963015139103,112.0,18279316122268872,9063423155772,933d962573af0d5ed1b0f33ffcb8a40a32bd29011a1eb06e379c821caa199b3f
93,0.15525876460767946,40203,6.653709411621094,12.293253898620605,254.0,30090,0.02786111111111111,15402,0.014261111111111112,2724.490966796875,0.02645740658044815,107.0,18279316122268872,9063423155772,2bf3aa97e28913db1f694e274e7bd1e8471e2bd5d40959113defe291e09578f3
94,0.15692821368948248,40294,6.657095432281494,12.303420066833496,254.0,30154,0.02792037037037037,15496,0.014348148148148148,2727.800048828125,0.025176851078867912,98.0,18279316122268872,9063423155772,1a0ddc861d974f44153bcc7f53625aac2229bce0a43358bde49977e4938bbb00
95,0.15859766277128548,40357,6.661284446716309,12.316838264465332,254.0,30228,0.02798888888888889,15587,0.014432407407407408,2731.672119140625,0.02654259279370308,80.0,18279316122268872,9063423155772,4372e0c1acdb2d04f3f50547aad0335417238d9d189917063b5fa913d63fc143
96,0.16026711185308848,40520,6.667064666748047,12.335911750793457,254.0,30319,0.02807314814814815,15719,0.01455462962962963,2737.572998046875,0.029191667214035988,103.0,18279316122268872,9063423155772,c6fa5b1b5a19f16dfe4545aeabf73676feb79ebb8c63ce80ed1936b197c0568f
97,0.16193656093489148,40646,6.674464702606201,12.360095977783203,254.0,30453,0.02819722222222222,15909,0.014730555555555556,2745.133056640625,0.032842591404914856,76.0,18279316122268872,9063423155772,ca70fe620755ae56fc424102f6c02cffb24f571c9e7bfb53d5a05c5923ec0243
98,0.1636060100166945,40776,6.680765628814697,12.379753112792969,254.0,30552,0.028288888888888888,16032,0.014844444444444445,2751.366943359375,0.031158333644270897,62.0,18279316122268872,26655609200188,748e35ef65dc84dcf70e4a84a1f3ce0bbe524483d5e568f29f0e67a5a660cebb
99,0.1652754590984975,40863,6.6879167556762695,12.406160354614258,254.0,30634,0.028364814814814815,16199,0.014999074074074074,2758.672119140625,0.03375647962093353,76.0,18279316122268872,26655609200188,e7bfac7e96a0fb66c72b7c34da78c9c0b2dbf5688ae7d469c6f635a1e443738e
100,0.1669449081803005,41036,6.696070194244385,12.436135292053223,254.0,30770,0.02849074074074074,16333,0.015123148148148148,2766.89501953125,0.03699073940515518,98.0,18279316122268872,26655609200188,8076d8b21e29c6c73d445d177f25a5361f6dc0770080a8b6898b2fd4d9f433f6
101,0.1686143572621035,41277,6.70872688293457,12.477968215942383,254.0,30995,0.028699074074074075,16568,0.015340740740740742,2779.946044921875,0.041163887828588486,106.0,18279316122268872,26655609200188,348c44e82b93ef909cdd0e4c1c1f10c47f906b2ff98fbd4660b8dbc0fd62db3e
102,0.17028380634390652,41574,6.727181434631348,12.540116310119629,254.0,31335,0.029013888888888888,16955,0.015699074074074074,2799.427001953125,0.04705648124217987,108.0,18279316122268872,26655609200188,7744d70bde3e56ac72a7f2d3f136e54df8fac2c39617959d63c557d73d648fce
103,0.17195325542570952,41780,6.738319396972656,12.580619812011719,254.0,31512,0.029177777777777778,17145,0.015875,2811.010009765625,0.039217591285705566,91.0,18279316122268872,26655609200188,e5b407794871555d3683530fddd9e977dcf29547c32b9bdc81df3e8562f1f145
104,0.17362270450751252,42035,6.751438140869141,12.629313468933105,254.0,31761,0.029408333333333335,17417,0.01612685185185185,2825.093017578125,0.04177222400903702,99.0,18279316122268872,26655609200188,8ab12560181c781a35e4d6d6abf0db62994016d4043fbce93e9f279ef37882f1
105,0.17529215358931552,42289,6.762478828430176,12.671213150024414,254.0,31975,0.02960648148148148,17721,0.016408333333333334,2836.876953125,0.042355556041002274,98.0,18279316122268872,26655609200188,f6d6231391c9c7b5b3ce44c60718c58e07db2e19abba5666bd4d4a0059f1a638
106,0.17696160267111852,42497,6.771329402923584,12.707673072814941,254.0,32144,0.029762962962962963,17940,0.01661111111111111,2846.3701171875,0.04067870229482651,94.0,18279316122268872,26655609200188,0c8f273638f8325cd5196ade27647a85425ccdaedd68e2aea1f59e3635b9c3d1
107,0.17863105175292154,42626,6.779818534851074,12.740917205810547,254.0,32305,0.029912037037037036,18098,0.01675740740740741,2855.306884765625,0.04152592644095421,107.0,18279316122268872,26655609200188,9a123f98391e1fb6597298885cc72c6f8e66f34806a30fdf488d9dfde8ab146a
108,0.18030050083472454,42790,6.787614822387695,12.773042678833008,254.0,32472,0.030066666666666665,18303,0.01694722222222222,2863.988037109375,0.04233148321509361,84.0,18279316122268872,26655609200188,d6fa9cc01e7dd6079b599a9a9e375081d78cd54a8f8402edc79ada1ddfa9e6a6
109,0.18196994991652754,42914,6.794824123382568,12.801249504089355,254.0,32569,0.030156481481481482,18486,0.017116666666666665,2871.758056640625,0.03680000081658363,101.0,18279316122268872,267330132540,823e012218797c7fb3aef9777281fcb8442855dfe2a04f1dceb003e397b38171
110,0.18363939899833054,43029,6.8027520179748535,12.829066276550293,254.0,32694,0.03027222222222222,18612,0.017233333333333333,2880.076904296875,0.04134814813733101,134.0,18279316122268872,267330132540,08d429ec088b81f872bd2ee8606b81448638a8bdcd0298241c7771bfaec7ff3e
111,0.18530884808013356,43145,6.81166410446167,12.867440223693848,254.0,32840,0.030407407407407407,18810,0.017416666666666667,2889.610107421875,0.0388324074447155,100.0,18279316122268872,26655609200188,27e249057ed29f559bd32831be0e38478712a27e2837c819e7f468650ef92088
112,0.18697829716193656,43387,6.821275234222412,12.907127380371094,254.0,33040,0.03059259259259259,19063,0.017650925925925928,2900.131103515625,0.044470369815826416,106.0,18279316122268872,267330132540,e8bed169cc8afbf9130a624af6c4803fb2a6c50c2ab1613c65ef771eefd7f883
113,0.18864774624373956,43635,6.8295722007751465,12.942384719848633,254.0,33177,0.030719444444444445,19226,0.017801851851851853,2909.22802734375,0.04115833342075348,98.0,18279316122268872,26655609200188,bb8c32410c7d5c14cbc38d6c2011d36739d53b8be4d13595e5e0351f38321405
114,0.19031719532554256,43846,6.83909273147583,12.983092308044434,254.0,33357,0.03088611111111111,19467,0.018025,2919.488037109375,0.041603703051805496,98.0,18279316122268872,267330132540,007a560bee7081edaa6a58d19f57cb790c643eea2b53d92d681d5beec6c30415
115,0.19198664440734559,44114,6.848804473876953,13.024728775024414,254.0,33653,0.031160185185185187,19767,0.01830277777777778,2930.049072265625,0.043869443237781525,91.0,18279316122268872,267330132540,2dd355131c74319a9f52e2037097ac4227cb92f7b1eb41f6d08e75733c159b26
116,0.19365609348914858,44324,6.858120441436768,13.069498062133789,254.0,33882,0.031372222222222225,19991,0.018510185185185185,2940.263916015625,0.04241018369793892,82.0,18279316122268872,267330132540,48c31b3bc83ab1752291b5397d15b2866f476d93d05af803622c66e6055f211a
117,0.19532554257095158,44600,6.869265556335449,13.123106002807617,254.0,34130,0.03160185185185185,20274,0.01877222222222222,2952.39501953125,0.04503240808844566,87.0,18279316122268872,267330132540,ffc215f908e51c018465d5564a85dc23a68dbc3ce9588930d13727f9d1790127
118,0.19699499165275458,44768,6.8780741691589355,13.167736053466797,254.0,34230,0.03169444444444444,20382,0.01887222222222222,2961.827880859375,0.04062870517373085,107.0,18279316122268872,267330132540,74b1999769e9e50b38a9e3a88a22939cf6d0f56da3432c77dd210db3f5fe5f9d
119,0.1986644407345576,44935,6.8867998123168945,13.21009349822998,254.0,34372,0.031825925925925924,20529,0.019008333333333332,2971.090087890625,0.040235184133052826,82.0,18279316122268872,267330132540,8e4a825c1947f241966d652e5a2f45a587fd163d133f0e2950d125d30f2b29e1
120,0.2003338898163606,45057,6.894028663635254,13.245489120483398,254.0,34497,0.03194166666666667,20634,0.019105555555555556,2978.845947265625,0.042019445449113846,90.0,18279316122268872,267330132540,10339d98b7424d7ba5b1ccda72d458aae723a8b8911b618aa4f63447af28b5cb
121,0.2020033388981636,45227,6.9028639793396,13.289691925048828,254.0,34647,0.03208055555555556,20754,0.019216666666666667,2988.384033203125,0.0443703718483448,98.0,18279316122268872,267330132540,ace3c3659fbe61eeaa41a955e7ef108290f96d61aae16568d0075e1228b91b93
122,0.2036727879799666,45513,6.9141340255737305,13.346417427062988,254.0,34943,0.03235462962962963,21122,0.01955740740740741,3000.85888671875,0.04815185070037842,96.0,18279316122268872,267330132540,b0de6ad4fc3ad49a2473cef1eb098e36f45b625844a1f49919b8924888cc30a8
123,0.20534223706176963,45606,6.922863006591797,13.389459609985352,254.0,35111,0.032510185185185184,21257,0.01968240740740741,3010.156982421875,0.04125647991895676,68.0,18279316122268872,267330132540,5a2a68b48691775c01ead5a69835ef1419acf0609df5e55b125fdf8f1dc03dff
124,0.20701168614357263,45703,6.930518627166748,13.427122116088867,254.0,35213,0.03260462962962963,21388,0.019803703703703705,3018.455078125,0.04120185226202011,99.0,18279316122268872,267330132540,73f57b085ca4d306de716b299d2523cf9a85a62f814a0ec39427582a756a49a7
125,0.20868113522537562,45874,6.937130451202393,13.457722663879395,254.0,35360,0.032740740740740744,21551,0.01995462962962963,3025.448974609375,0.04186388850212097,108.0,18279316122268872,267330132540,0007bd5d9c98ad71fcb881bf143b5016500a19b2c1d67e8ea2e9c870e0556a6f
126,0.21035058430717862,45946,6.943385124206543,13.487749099731445,254.0,35469,0.032841666666666665,21645,0.020041666666666666,3032.22705078125,0.038963887840509415,88.0,18279316122268872,267330132540,44d4ed618bbc03936f30dab365fd9d0cca2d29a1b7841e418d2af44279839108
127,0.21202003338898165,46057,6.9505767822265625,13.520021438598633,254.0,35611,0.03297314814814815,21737,0.02012685185185185,3039.989990234375,0.03823796287178993,84.0,18279316122268872,267330132540,f7b41e460127c4d7759c04f8cfb1bf13ca0007d8d8eb93602e8f80a7dbc86dcc
128,0.21368948247078465,46173,6.957840919494629,13.553191184997559,254.0,35677,0.033034259259259256,21864,0.020244444444444443,3047.427978515625,0.03793240711092949,85.0,18279316122268872,267330132540,27c438b59b789e66250c675dcc966eb77e00cc8442bda82195a10311e211eb4f
129,0.21535893155258765,46235,6.964770317077637,13.5849027633667,254.0,35799,0.033147222222222224,21947,0.020321296296296296,3054.73095703125,0.03682592511177063,91.0,18279316122268872,267330132540,145ef4fbbdb9976f58800cb861e0075f665fbf3de213005b646389c7bd28d261
130,0.21702838063439064,46292,6.970348358154297,13.610724449157715,254.0,35874,0.033216666666666665,22036,0.020403703703703705,3060.6669921875,0.03822777792811394,86.0,18279316122268872,267330132540,1a9d5245d8bafb90170a93383889b8be3aaaff3db490a4aa989f53d42dbd7d4b
131,0.21869782971619364,46361,6.9765729904174805,13.636691093444824,254.0,36001,0.03333425925925926,22153,0.020512037037037037,3067.177001953125,0.03870648145675659,91.0,18279316122268872,267330132540,baa596abfe8f06987e93cce8a3ac3286c97634e2f1d65db8f5b0e77a4ffa5dc2
132,0.22036727879799667,46458,6.982675075531006,13.662259101867676,254.0,36111,0.03343611111111111,22242,0.020594444444444443,3073.70703125,0.03688148036599159,75.0,18279316122268872,267330132540,4aab889929796e7121c3b55314ad175d7cfb832095f3c8178c90034e607f2102
133,0.22203672787979967,46602,6.990158557891846,13.694352149963379,254.0,36238,0.033553703703703704,22385,0.02072685185185185,3081.77392578125,0.04028148204088211,78.0,18279316122268872,267330132540,e48a1d31f7b9441dcd216a992683eac09c2b01657530c5bee7094877e0bdfebe
134,0.22370617696160267,46817,6.996608257293701,13.722963333129883,254.0,36299,0.03361018518518519,22653,0.020975,3088.8330078125,0.044446296989917755,82.0,18279316122268872,267330132540,5de44ea44a4b532a3154f9d523c572211382461cd72fd98a03ae0141e190c410
135,0.22537562604340566,46993,7.004399299621582,13.757713317871094,254.0,36343,0.033650925925925924,22856,0.021162962962962963,3097.291015625,0.04312407225370407,92.0,18279316122268872,267330132540,a44a2d067d0b32f718f59f34c09e31d7f7422d07c85d30a40becc883d026a038
136,0.2270450751252087,47057,7.011345386505127,13.791321754455566,254.0,36333,0.03364166666666667,22925,0.02122685185185185,3104.614013671875,0.04071851819753647,83.0,18279316122268872,267330132540,8edf0cfc896ed76930afe1e46a3a7bdd47684a71c2de2420c6ea3ac54bd200e3
137,0.2287145242070117,47109,7.018189907073975,13.823873519897461,254.0,36422,0.03372407407407407,23010,0.021305555555555557,3111.97607421875,0.04156666621565819,57.0,18279316122268872,267330132540,efde58b62d4887e6bb7a02510df05e0f2e5f50bd2f48939fbb6495da9fefddca
138,0.2303839732888147,47162,7.025259971618652,13.854463577270508,254.0,36529,0.03382314814814815,23095,0.02138425925925926,3119.45703125,0.04117777943611145,84.0,18279316122268872,267330132540,15db8e4b9ecd02f5f8bb498540bd82894829f23c25d18c7ebb515de3357eb561
139,0.23205342237061768,47195,7.0310139656066895,13.879548072814941,254.0,36591,0.03388055555555555,23192,0.021474074074074073,3125.7041015625,0.04277222231030464,60.0,18279316122268872,267330132540,0809842cc916328714a9a9d7868aa6dd5db08039bb2f1358ecbc38f695d91c89
140,0.2337228714524207,47229,7.037412166595459,13.909906387329102,254.0,36627,0.03391388888888889,23262,0.02153888888888889,3132.116943359375,0.0442500002682209,79.0,18279316122268872,267330132540,9840446b870011267471429c471ae30697624b240f84aab962b2e64e86861fa0
141,0.2353923205342237,47330,7.049807548522949,13.948012351989746,254.0,36793,0.034067592592592594,23536,0.021792592592592593,3144.256103515625,0.055206481367349625,117.0,18279316122268872,267330132540,305e5fcb86b6d0b9a543e32fc368d9a92311aea96728f948794b73aae816d851
142,0.2370617696160267,47394,7.060999870300293,13.99161434173584,254.0,36940,0.0342037037037037,23690,0.021935185185185186,3156.3349609375,0.04902036860585213,114.0,18279316122268872,267330132540,7f358d091eb48ff790dde0707afd9a6015dc3cea80ea892b778b5596f7697bc5
